uuid,company_name,permalink,website,linkedin,facebook,twitter,phone_number,contact_email,short_description,description,locations,location_groups,hq_postal_code,company_type,operating_status,ipo_status,founded_on,exited_on,closed_on,categories,category_groups,num_employees_enum,funding_total,funding_total_usd,equity_funding_total,equity_funding_total_usd,last_funding_total,last_funding_total_usd,last_equity_funding_total,last_equity_funding_total_usd,last_funding_type,last_equity_funding_type,funding_stage,num_funding_rounds,last_funding_at,num_investors,num_lead_investors,investors,investor_type,investor_stage,num_portfolio_organizations,num_investments_funding_rounds,num_lead_investments,num_diversity_spotlight_investments,num_exits,num_exits_ipo,num_founders,founders,diversity_spotlights,num_acquisitions,acquisition_status,acquisition_identifier,acquirer_identifier,acquisition_announced_on,acquisition_price,acquisition_price_usd,acquisition_type,acquisition_terms,went_public_on,delisted_on,ipo_amount_raised,ipo_amount_raised_usd,ipo_valuation,ipo_valuation_usd,stock_symbol,stock_exchange_symbol,rank_org,rank_org_company,rank_org_school,rank_delta_d7,rank_delta_d30,rank_delta_d90,revenue_range,num_contacts,num_private_contacts,contact_job_departments,num_articles,num_event_appearances,num_org_similarities,num_sub_organizations,last_key_employee_change_date,last_layoff_date,semrush_visits_latest_month,semrush_visits_latest_6_months_avg,semrush_visits_mom_pct,semrush_global_rank,semrush_global_rank_mom,semrush_global_rank_mom_pct,semrush_bounce_rate,semrush_bounce_rate_mom_pct,semrush_visit_duration,semrush_visit_duration_mom_pct,semrush_visit_pageviews,semrush_visit_pageview_mom_pct,builtwith_num_technologies_used,siftery_num_products,apptopia_total_apps,apptopia_total_downloads,ipqwery_num_patent_granted,ipqwery_num_trademark_registered,ipqwery_popular_patent_category,ipqwery_popular_trademark_class,aberdeen_site_it_spend,aberdeen_site_it_spend_usd,privco_valuation_range,privco_valuation_timestamp,num_private_notes,private_tags,xrm_deal_stages,num_xrm_deals,num_xrm_accounts,xrm_account_owners,xrm_account_types,program_type,program_application_deadline,program_duration,school_type,school_program,num_enrollments,school_method,num_founder_alumni,num_alumni,hub_tags,job_posting_link_source,growth_insight_confidence,@dropdown
4aaa604c-fda9-4aeb-89ba-941a0bb72fd9,Swan Chain,filswan,https://filswan.com/,https://www.linkedin.com/company/swan-cloud-inc/,https://www.facebook.com/filswan.technology,https://x.com/0xfilswan,,team@filswan.com,Swan Chain develops a storage and computing infrastructure layer for Web3.,"Swan Chain develops a storage and computing infrastructure layer for Web3. It offers a complete solution that easily enables web3 developers to integrate decentralized storage, edge computing, and payment across multiple chains.",Toronto; Ontario; Canada; North America,Great Lakes,,for_profit,active,private,2021-01-01,,,Blockchain; Cloud Computing; Cryptocurrency; Information Technology; IT Infrastructure; Web3,Blockchain and Cryptocurrency; Financial Services; Information Technology; Internet Services; Other; Payments; Software,c_00011_00050,4200000,4200000,4200000,4200000,,,,,seed,seed,seed,4,2024-09-25,21,3,Chainlink; YZi Labs; Gate; Optimism; Chainlink Labs,,,,,,,,,1,Charles Cao,,,,,,,,,,,,,,,,,,,71110,65913,,0.2,-0.1,-0.2,r_00001000,1,,management,7,,,,,,98,82,0.4626865672,19225658,-3735369,-0.1626830107,,-0.4186,64,0.3333333333,2.1837,-0.454075,21,,,,,,,,406950,406950,,,,,,,,,,,,,,,,,,,,,,
b37b2b3a-6a88-b93c-6f04-aff51d349759,Canadian Solar,canadian-solar,https://www.canadiansolar.com,https://www.linkedin.com/company/canadian-solar-inc-,http://www.facebook.com/Canadian.Solar.CSIQ,https://x.com/Canadian_Solar,+1-905-530-2334,inquire.ca@canadiansolar.com,"Canadian Solar is a manufacturing company that offers solar photovoltaic modules, inverters, and battery energy storage solutions.","Canadian Solar is a solar power company that manufactures and sells solar cell and module products that convert sunlight into electricity for a variety of uses. Canadian Solar designs, manufactures, and sells a wide range of solar energy products, including solar modules, solar system kits, and solar power plants. They provide solar solutions for residential, commercial, and industrial customers, as well as utility-scale power projects. The company's solar modules are widely used in various applications, including grid-tied solar power plants, off-grid systems, and residential rooftop installations.

In addition to manufacturing solar modules, Canadian Solar is also involved in the development and operation of solar power projects. They develop and build solar power plants globally, contributing to the expansion of renewable energy infrastructure.",Guelph; Ontario; Canada; North America,Great Lakes,N1K 1E6,for_profit,active,public,2001-01-01,[object Object],,Energy; Manufacturing; Renewable Energy; Solar,Energy; Manufacturing; Natural Resources; Sustainability,c_10001_max,2076341251,2076341251,327074180,327074180,230000000,230000000,150000000,150000000,post_ipo_debt,post_ipo_equity,ipo,25,2026-01-09,22,16,Deutsche Bank; PAG; NatWest Group; Manulife Financial; Itau Unibanco,private_equity_firm,,1,2,1,,,,1,Shawn Qu,,1,made_acquisitions,,,,,,,,2006-11-08,,115500000,115500000,409050000,409050000,[object Object],nasdaq,10969,9482,,-0.7,-1.9,4.2,r_01000000,46,,engineering; finance; human_resources; management; marketing; operations; product; sales; support,872,1,15,1,2025-12-24,,42413,43275,0.6402610276,609881,-330371,-0.3502921124,0.7717,-0.2696308964,386,-0.217847769,1.8987,0.2521771852,24,32,4,,,,,,547155508,547155508,,,,,,,,,,,,,,,,,,,,,,
8620b6fc-8e9e-408b-8d73-29bc2015f6f2,UniUni,uniuni,https://www.uniuni.com,https://www.linkedin.com/company/uniunidelivery,,,,admin@uniuni.com,UniUni is a transportation company that offers services in freight and package transportation with logistics services.,"UniUni's revolutionary delivery approach and cutting-edge technology make it the most reliable, cheap, and flexible last-mile service in North America, enabling eCommerce enterprises to prosper.",Richmond; British Columbia; Canada; North America,,V6X2W8,for_profit,active,private,2019-01-01,,,Delivery; Delivery Service; E-Commerce,Administrative Services; Commerce and Shopping; Transportation,c_00501_01000,205000000,205000000,205000000,205000000,70000000,70000000,70000000,70000000,series_d,series_d,late_stage_venture,8,2025-06-19,23,8,Bessemer Venture Partners; Redpoint; Alibaba Group; Vision Plus Capital; MindWorks Capital,,,,,,,,,2,Kevin Wang; Peter Lu,,1,made_acquisitions,,,,,,,,,,,,,,,,1767,1408,,-0.4,-1.9,-0.4,r_00500000,5,,engineering; management; operations,78,,36,,2025-12-17,,6913334,7921579.833,-0.4700708758,8563,4349,1.03203607,0.7202,0.01996884294,365,-0.1647597254,1.6827,-0.09881105398,87,,6,,,,,,12938910,12938910,,,,,,,,,,,,,,,,,,,,,,
c1b0c78f-b32c-4bcd-8466-b3caa5b4ecaf,Verdi,verdi-ecaf,http://verdiag.com/,https://www.linkedin.com/company/verdi-ag/,https://www.facebook.com/verdiagriculture/,https://x.com/irrigationai,778-387-7936,founders@verdiag.com,"Verdi is an affordable farm irrigation automation delivering rapid setup, real-time alerts, and proven ROI.","Verdi is building the data science platform for hyper-specific farm actions, starting with irrigation.",Vancouver; British Columbia; Canada; North America,,V6T1Z1,for_profit,active,private,2020-01-01,,,Agriculture; Artificial Intelligence (AI); Information Services; Information Technology,Agriculture and Farming; Artificial Intelligence (AI); Data and Analytics; Information Technology; Science and Engineering; Software,c_00011_00050,6932561,6932561,7480000,5432561,6500000,4657315,6500000,4657315,seed,seed,seed,8,2025-05-15,23,5,SVG Ventures; Right Side Capital Management; Dangerous Ventures; Elemental Impact; Alchemist Accelerator,,,,,,,,,3,Arthur Chen; Jacky Jiang; Roman Kozak,,,,,,,,,,,,,,,,,,,19870,17673,,-0.1,2.5,4.1,r_00001000,8,,engineering; information_technology; management; medical_science,40,,,,,,2952,,,4045161,,,1,,,,1,,12,,,,1,,a01,,61883,61883,,,,,,,,,,,,,,,,,,,,,,
47a85a62-9e1f-4378-8e38-a6ac915ac99a,Hyivy Health,hyivy-health-inc,https://www.hyivy.com,https://www.linkedin.com/company/hyivy-health/,https://www.facebook.com/hyivyhealth/,https://x.com/HyivyHealth,(647) 296-2811,info@hyivy.com,HyIvy Health offers a pelvic rehabilitation device with trackable data for women recovering from pelvic diseases and surgeries.,"Hyivy Health creates an intelligent and holistic pelvic rehabilitation device for the 1 in 3 women worldwide who will experience a pelvic health complication in their lifetime. Our device provides the first quantifiable data set on the pelvic floor and 3 different therapies from multiple sensors and mechanical functions to help keep track of progress, adapt treatment plans and provide more effective, comfortable rehab experiences.",Kitchener; Ontario; Canada; North America,Great Lakes,N2G1H6,for_profit,active,private,2020-02-01,,,Health Care; Home Health Care; Medical; Medical Device; mHealth; Personal Health; Rehabilitation,Health Care; Mobile,c_00001_00010,3325000,2548264,3300000,2530388,25000,17876,,,grant,seed,seed,7,2025-11-28,23,3,SOSV; iGan Partners; IndieBio; TELUS; Blackberry,,,,,,,,,2,Kamyar Rouindej; Rachel Bartholomew,,,,,,,,,,,,,,,,,,,42821,39130,,,-1.5,0.8,r_00000000,1,,engineering,18,,6,,,,483,368.8333333,-0.9220272904,9397824,16135757,1.768343027,0.793,0.5832805573,12,-0.9459459459,1.207,-0.2692195265,2,,,,,,,,212828,212828,,,,,,,,,,,,,,,,,,,,,,
790cd6b6-35d4-42b3-b461-17b31b9052f0,Taiv,taiv,https://www.taiv.tv,https://www.linkedin.com/company/taivbox,https://www.facebook.com/taivbox,https://x.com/taivtv?,1-833-809-8299,hello@taiv.tv,Taiv is an advertising technology company that provides AI-driven media solutions to manage and monetize television screens in venues.,"Taiv is an advertising technology company that provides AI-driven media solutions to transform how businesses manage and monetize television screens in venues like bars, restaurants, and retail locations. Its platform includes a small hardware device that connects to existing TVs to detect commercial breaks in real time and automatically replace or overlay content with venue-specific promotions, partner ads, trivia, and branded messaging tailored to on-site audiences. Taiv also offers a web-based management interface that lets venue operators schedule content, control what appears on displays, and access revenue reporting for ads shown in their establishments. The company’s technology integrates AI and computer vision to monitor live feeds and switch inputs without disrupting traditional viewing experiences, enabling targeted advertising and digital signage workflows that align with business goals. Taiv works with media buyers, brands, and venue owners to deliver measurable ad placements and engage patrons with customized content while providing a new revenue stream through shared ad monetization. Its services include installation, content automation, and remote scheduling support that help venues optimize screen usage and audience engagement.",Winnipeg; Manitoba; Canada; North America,,R3E2K2,for_profit,active,private,2018-06-01,,,Advertising; Advertising Platforms; Artificial Intelligence (AI); Digital Marketing; Digital Signage,Advertising; Artificial Intelligence (AI); Data and Analytics; Sales and Marketing; Science and Engineering; Software,c_00051_00100,24000000,24000000,21250000,21250000,13000000,13000000,13000000,13000000,series_a,series_a,early_stage_venture,13,2026-02-10,24,5,Gaingels; Y Combinator; Pioneer Fund; FJ Labs; Garage Capital,,,,,,,,,3,Avi Stoller; Jordan Davis; Noah Palansky,,1,made_acquisitions,,,,,,,,,,,,,,,,1182,932,,1.4,9.4,9.3,r_00001000,8,,engineering; management; operations,24,1,14,,,,27330,6902.333333,0.7614569536,840852,-871994,-0.3804063221,0.9003,1.30162767,561,-0.4031496063,1.7651,-0.3673196955,46,14,,,,,,,355950,355950,,,,,,,,,,,,,,,,,,,,,,
bcf3d244-108d-ccf5-1a74-d61d9c074ea5,KOHO Financial,koho-financial,http://www.koho.ca,https://www.linkedin.com/company/koho,https://www.facebook.com/KOHO,https://x.com/GetKoho,+1 855-564-6999,team@koho.ca,KOHO is an online financial services provider that offers an application-based banking platform to simplify financial products.,"KOHO Financial provides an application-based banking platform to simplify financial products available to everyone. Its platform helps users to complete their day-to-day banking operations while offering tools such as goals, cash flow projections, group spending, spending insights, and categorizations to let users manage their expenses and banking operations on the go.

The company was founded in 2014 and is headquartered in Toronto, Ontario.",Toronto; Ontario; Canada; North America,Great Lakes,M6K 3E3,for_profit,active,private,2014-01-01,,,Finance; Financial Services; FinTech; Mobile Payments; Payments,Financial Services; Mobile; Payments; Software,c_00251_00500,547914121,547914121,308523860,308523860,150000000,111156397,40000000,29641706,debt_financing,series_unknown,,14,2024-10-01,24,6,Business Development Bank of Canada; Drive Capital; TTV Capital; BDC Venture Capital; Eldridge Industries,,,,,,,,,4,Daniel Eberhard; Jonathan Bixby; Joshua Bixby; Mike Benna,,,,,,,,,,,,,,,,,,,3159,2584,,-0.2,3,2.3,r_00100000,181,,engineering; finance; human_resources; information_technology; management; marketing; medical_science; operations; pro_services; product; sales,50,4,16,,,2023-02-08,2561562,2326426.333,0.07781088716,22056,-1151,-0.04959710432,0.4975,0.03130182421,365,0.1300309598,3.3959,-0.01906467547,58,46,1,19735,,,,,15687156,15687156,,,,,,,,,,,,,,,,,,,emerging_unicorn,,,
fbcf02c0-762f-408a-9ba3-ef62b2288fe8,Eavor,eavor-technologies,https://eavor.com,https://www.linkedin.com/company/eavor,https://www.facebook.com/EavorTechnologies,https://x.com/eavortech,403-800-8524,info@eavor.com,Eavor is a geothermal energy solution provider that develops a closed-loop system to provide baseload energy solutions.,"Eavor is a geothermal energy company that develops a closed-loop system to provide scalable, clean, and reliable baseload energy. Unlike traditional geothermal systems, the Eavor-Loop™ does not rely on subsurface aquifers and can be deployed in various geological settings around the world. The system circulates a proprietary working fluid through a network of connected vertical and horizontal wells, using the thermosiphon effect to generate energy without the need for pumps. This process produces zero emissions, requires no water consumption, and has a minimal surface footprint.",Calgary; Alberta; Canada; North America,,T2R 0K1,for_profit,active,private,2017-01-01,,,Clean Energy; CleanTech; Energy; GreenTech; Renewable Energy,Energy; Sustainability,c_00051_00100,569156626,569156626,437383000,323415105,89000000,64888905,89000000,64888905,series_unknown,series_unknown,,17,2025-06-03,24,11,European Investment Bank; Temasek Holdings; Business Development Bank of Canada; BDC Venture Capital; Mizuho Bank,,,,,,,,,2,John Redfern; Paul Cairns,,,,,,,,,,,,,,,,,,,3900,3215,,-0.5,-0.1,5.1,r_00010000,46,,engineering; finance; information_technology; management; medical_science; operations; pro_services,108,,13,,2026-01-22,,2346,6033.833333,3.390975255,4537153,-2501109,-0.6599684939,0.5183,0.3350810296,174,-0.6428571429,2.4689,-0.4350315494,14,,,,50,22,,c37,1007171,1007171,,,,,,,,,,,,,,,,,,,,,,
59b77458-a5bc-8565-0a9c-4e2255dc9abc,Bridgit,bridgit,https://www.gobridgit.com,http://www.linkedin.com/company/gobridgit,https://www.facebook.com/gobridgit,https://x.com/gobridgit,1-800-783-2127,info@gobridgit.com,Bridgit is a workforce intelligence and planning tool for the construction industry.,"Bridgit is workforce intelligence for the construction industry. Bridgit’s mission is simple — to help the construction industry maximize profits by taking a people-first approach. Workforce Intelligence from Bridgit transforms workforce data into actionable insights that inform an organization's strategic and tactical business decisions. 

Bridgit works with construction industry leaders like Skanska, Balfour Beatty, and Ryan Companies, among others. Bridgit is a privately held company, having raised over $35 million USD in equity financing, with capital from investors such as Autodesk, BDC Capital’s Women in Technology Venture Fund, Camber Creek, Export Development Canada, IAF, Nine Four Ventures, Salesforce Ventures, Sands Capital, StandUp Ventures, Storm Ventures, and Vanedge Capital.",Kitchener; Ontario; Canada; North America,Great Lakes,N2H 4A2,for_profit,active,private,2014-01-01,,,Big Data; Construction; Productivity Tools; Software,Data and Analytics; Real Estate; Software,c_00051_00100,41891521,41891521,39641521,39641521,7000000,5291405,7000000,5291405,series_unknown,series_unknown,,14,2023-07-11,24,10,Salesforce Ventures; Business Development Bank of Canada; Export Development Canada; Autodesk; Sands Capital Ventures,,,,,,,,,2,Lauren Lake; Mallorie Brodie,,,,,,,,,,,,,,,,,,,5973,5020,,5.2,3.5,6,r_00000000,58,,engineering; finance; management; marketing; operations; pro_services; product; sales,65,,14,,2026-01-01,,42493,38129.66667,0.0279209791,608994,-31060,-0.05873720679,0.5902,0.3854238063,412,0.1111111111,4.2776,-0.1193013895,25,16,,,,,,,2678250,2678250,,,,,,,,,,,,,,,,,,,,,,
5a7af007-fd2d-cb42-740e-ceb2df675718,Vive Crop Protection,vive-crop-protection,http://www.vivecrop.com,https://www.linkedin.com/company/vive-crop-protection,https://www.facebook.com/ViveCrop,https://x.com/vivecrop,888-760-0187,contactus@vivecrop.com,Vive Crop Protection is an agritech company that makes effective and sustainable pesticides for organic and non-organic production.,"Vive Crop Protection makes effective and sustainable pesticides for organic and non-organic production. The company creates new ways to use proven crop protection products using their targeted Allosperse Delivery System, which improves the targeting and performance of pesticide active ingredients. This helps farmers do more with less, all while increasing crop quality and yields.

Vive Crop Protection was founded in 2006 and is headquartered in Mississauga, Ontario, Canada.",Mississauga; Ontario; Canada; North America,Great Lakes,L4V 1Y8,for_profit,active,private,2006-03-30,,,Agriculture; AgTech; Farming; Nanotechnology; Sustainability,Agriculture and Farming; Science and Engineering; Sustainability,c_00011_00050,85988793,85988793,65445331,65445331,10000000,10000000,10000000,10000000,series_unknown,series_unknown,,17,2025-10-07,24,11,Business Development Bank of Canada; Export Development Canada; FedDev; iSelect Fund; Cibus Fund,,,,,,,,,6,Cynthia Goh; Darren Anderson; Gwynn Curran-Sills; Jane Goh; Jordan Dinglasan; Richard Loo,,,,,,,,,,,,,,,,,,,19146,16991,,-0.1,-2,-0.2,r_00001000,47,,finance; management; marketing; medical_science; operations; product; sales,63,,18,,,,2067,2607.5,1.426735219,4816613,-2036612,-0.3697782252,0.6188,-0.3383477189,31,4.573170732,1.6638,1.079176669,29,14,,,41,17,a01,c5,511228,511228,,,,,,,,,,,,,,,,,,,,,,
64bab0f9-ccad-ea90-c99c-05e6490d0e05,Zymeworks,zymeworks,http://zymeworks.com,https://www.linkedin.com/company/zymeworks,,https://x.com/zymeworksinc,(604)678-1388,info@zymeworks.com,Zymeworks is a computational biotechnology company focused on optimizing therapeutic antibodies and other protein-based therapeutics.,"Zymeworks is a computational biotechnology company focused on optimizing therapeutic antibodies and other protein-based therapeutics. The company is committed to developing best-in-class protein therapeutics for the treatment of cancer, autoimmune, and inflammatory diseases.

Zymeworks' approach combines proprietary molecular modeling and simulation software with high-performance computing to create an environment for in silico experimentation and predictive protein optimization. Using this approach Zymeworks has developed multiple platform technologies to advance the field of biologics drug discovery and optimization.

It was founded in 2004 and headquartered in Vancouver, British Columbia.",Vancouver; British Columbia; Canada; North America,,V6H 3V9,for_profit,active,public,2004-04-01,[object Object],,Biotechnology; Medical; Therapeutics,Biotechnology; Health Care; Science and Engineering,c_00251_00500,883661540,883661540,883661540,883661540,50000000,37887140,50000000,37887140,post_ipo_equity,post_ipo_equity,ipo,15,2023-12-26,24,6,Eli Lilly; Business Development Bank of Canada; Perceptive Advisors; Northleaf Capital Partners; Fonds de solidarité FTQ,,,,,,,,,2,Ali Tehrani; Anthony Fejes,,1,made_acquisitions,,,,,,,,2017-04-27,,63600000,63600000,324000000,324000000,[object Object],nyse,35590,32309,,-0.4,-2.1,-2.3,r_00050000,189,,engineering; finance; human_resources; information_technology; legal; management; medical_science; operations; product; sales,387,,16,,2026-01-12,2022-01-21,6162,6556.5,0.2885348889,2515332,-441638,-0.2169543914,0.2882,-0.3933267587,220,-0.6218678815,3.0378,0.2936893204,24,29,,,182,14,c07,c42,2666655,2666655,,,,,,,,,,,,,,,,,,,,,,
06b38672-4f71-9abf-4e6a-963efd272566,LeddarTech,leddartech,http://www.leddartech.com,https://www.linkedin.com/company/leddartech,https://www.facebook.com/LeddarTech,https://x.com/Leddar_Tech,418-653-9000,InvestorRelations@LeddarTech.com,LeddarTech is an automotive solutions company that solves critical fusion and perception challenges for all levels of autonomy.,"LeddarTech provides the most flexible, robust and accurate sensing technology for advanced driver assistance systems (ADAS) and autonomous driving (AD). Our solutions enable customers to solve critical environmental sensing, fusion and perception challenges across the entire value chain.

The company develops cost-effective perception solutions scalable from Level 2 ADAS to Level 5 full autonomy with LeddarVision™, a raw-data sensor fusion and perception platform that generates a comprehensive 3D environmental model from a variety of sensor types (camera, radar and LiDAR) and configurations.

LeddarTech’s disruptive technology reduces risks, accelerates development cycles and enables faster time-to-market. We are responsible for several cutting-edge remote-sensing innovations, with over 140 patents granted or applied for that enhance ADAS and autonomous driving capabilities.

Our customers are OEMs and Tier 1-2 automotive suppliers looking for sensing and perception solutions that allow them to meet their key performance, cost and development time requirements for faster time-to-market and ROI.",Quebec; Quebec; Canada; North America,,G1K9A8,for_profit,active,public,2007-01-01,[object Object],,Automotive; Autonomous Vehicles; Software; Software Engineering,Science and Engineering; Software; Transportation,c_00101_00250,402004822,402004822,285157822,285157822,9000000,9000000,1500000,1500000,post_ipo_debt,post_ipo_equity,ipo,13,2024-08-19,24,6,Export Development Canada; Fonds de solidarité FTQ; GO CAPITAL; BDC Venture Capital; Investissement Quebec,,,,,,,,,2,Marc Tremblay; Yvan Mimeault,,2,made_acquisitions,,,,,,,,2023-12-22,,14600000,14600000,348000000,348000000,[object Object],nasdaq,37468,34080,,-0.2,-0.6,-0.5,r_00000000,117,,engineering; finance; human_resources; information_technology; management; medical_science; operations; pro_services; product; sales,210,17,19,,2024-01-03,2025-05-01,1076,3376,0.09223892727,6410621,-326405,-0.07234594307,0.4712,-0.3654467865,345,-0.7306451613,10.3587,-0.2127020274,41,,,,88,1,g01,c9,2156063,2156063,,,,,,,,,,,,,,,,,,,,,,
ecae64f1-a9e1-407f-976c-e0c91cf6c2a5,Haloo,trademarkdiy,https://www.haloo.co/enterprise,https://www.linkedin.com/company/comesayhaloo/,https://www.facebook.com/We-Are-Haloo-112362504545584,https://x.com/WeAreHaloo,(888) 366-6595,julie@haloo.co,"Heirlume aims to make the complex process of trademarking faster, more accurate, and more affordable.","Heirlume is on a mission to democratize brand protection - with the ultimate vision of making it as easy and affordable as registering a domain name.

For enterprises, Heirlume empowers marketing/branding and legal teams to work together to search, file, and defend trademarks more efficiently—and affordably. Marketing teams at large companies are continuously ideating new brand and product names, logos, and taglines. But the process of vetting and protecting these trademarks is expensive, slow, and error-prone. Heirlume is a platform built for marketing and legal teams to manage this workflow in one workspace.

Built-in consultation with Google and former USPTO examiners, our one-of-a-kind platform is continuously updated to reflect changes to trademark law and practice: the result? Heirlume performs better than the best lawyer... at a fraction of the cost. And the workflow between marketing and legal has never been easier!

Heirlume is building a variety of tools in the trademark/ IP space. For Web3, these tools can be leveraged for detecting counterfeit or copycat NFTs, and also help creators protect their work.",Toronto; Ontario; Canada; North America,Great Lakes,M4P 1E4,for_profit,active,private,2019-10-11,,,B2B; Blockchain; Cryptocurrency; Enterprise Software; SaaS; Web3,Blockchain and Cryptocurrency; Financial Services; Internet Services; Other; Payments; Software,c_00011_00050,7294433,7294433,9366000,7121468,4700000,3432035,4700000,3432035,series_a,series_a,early_stage_venture,8,2024-06-28,24,3,Inovia Capital; Prosus; Peachscore; Innospark Ventures; Hashed,,,,,,,,,2,Julie MacDonell; Sarah Ruest,,,,,,,,,,,,,,,,,,,55923,51477,,-0.2,-0.6,-0.7,r_00001000,7,,engineering; management; marketing,6,,20,,,,3502,,0.1343283582,3661859,-915713,-0.08890804183,0.6471,0.2498875056,697,6.253012048,1.7647,-0.2222,43,,,,,6,,c45,,,,,,,,,,,,,,,,,,,,,,,,
02e3b037-71ad-7019-dbb3-d7c230e23878,Crew,crew,https://crew.co/,https://www.linkedin.com/company-beta/2209569/,http://www.facebook.com/crewlabs,https://x.com/crewlabs,,hi@pickcrew.com,"Crew is a curated platform that connects designers and developers with vetted clients that need a website, mobile app, or other design work.","Crew is a curated platform that connects designers and developers with vetted clients that need a website, mobile app, or other design work. The company's highly trusted network of independent creatives has worked on products used by tens of millions of people for some of the industry's biggest companies, including Apple, Google, Uber, IDEO, and Dropbox.

It was founded in 2012 and headquartered in Montréal, Quebec.",Montréal; Quebec; Canada; North America,,,for_profit,closed,private,2012-02-01,[object Object],[object Object],Apps; Internet; Professional Services,Apps; Internet Services; Other; Software,c_00011_00050,12160926,12160926,12160926,12160926,2300000,2300000,2300000,2300000,seed,seed,m_and_a,3,2023-02-14,24,5,Inovia Capital; AngelList; Kima Ventures; BDC Venture Capital; LDV Capital,,,,,,,,,4,Angus Woodman; Luke Chesser; Mikael Cho; Stephanie Liverani,,,was_acquired,[object Object],[object Object],[object Object],,,acquisition,,,,,,,,,,63314,58484,,0.3,2.3,2.3,,4,,engineering,15,,,,,,2512,1891.166667,0.7092391304,4387157,-2737777,-0.254298723,0.953,0.3629548862,33,-0.8172043011,1.0939,-0.2102977178,8,25,,,,,,,374002,374002,,,,,,,,,,,,,,,,,,,,,,
b9c6dcbb-ba28-6dc6-ffee-2943c7c997c8,Xanadu,xanadu-2,http://www.xanadu.ai,https://www.linkedin.com/company/xanaduai,,https://x.com/xanaduai,,hello@xanadu.ai,"Xanadu provides hardware, software, applications, and simulators for quantum computing.","Since its founding in 2016, Xanadu has focused extensively on the effects quantum will have on society and how to best service those needs. 

Xanadu's ultimate goal is to provide quantum on demand to enable significant computational improvements over the best classical methods to solve really tough real-world problems. Xanadu has amalgamated leading scientists and professionals to pair academic research with industry veterans to develop a massively scalable venture.",Toronto; Ontario; Canada; North America,Great Lakes,,for_profit,active,private,2016-09-19,[object Object],,Big Data; Hardware; Quantum Computing; Software,Data and Analytics; Hardware; Science and Engineering; Software,c_00251_00500,269052733,269052733,231221647,231221647,1000000,734997,100000000,100000000,grant,series_c,m_and_a,12,2025-07-22,25,8,Alumni Ventures; Bessemer Venture Partners; Tiger Global Management; Radical Ventures; Business Development Bank of Canada,,,,,,,,,1,Christian Weedbrook,,,was_acquired,[object Object],[object Object],[object Object],3000000000,3000000000,merge,,,,,,,,,,1350,1070,,-0.2,-3,-3.7,r_00010000,87,,engineering; finance; information_technology; management; medical_science; operations,159,,85,,2026-01-12,,27940,13464.16667,1.214068312,827451,-991085,-0.4851524746,0.7479,-0.1026955515,179,1.157232704,1.5759,0.6309092689,30,18,,,28,15,,c9,6215100,6215100,,,,,,,,,,,,,,,,,,,unicorn,,,
c471a878-b8ed-47aa-85e8-d2394bcc7e2b,Float Financial,floatfinancial,https://floatfinancial.com,https://www.linkedin.com/company/floatfinancial,https://www.facebook.com/floatfinancial,https://x.com/float_financial,+1 510-726-6665,info@floatfinancial.com,"Float offers a corporate card and spend management solution that allows corporate cards, reimbursements, approvals, and invoices management.","Float offers modern financial services, powerful software and industry-leading support designed for every company and stage of growth. Our product suite includes corporate cards, bill pay, expense management and high-yield accounts, giving finance teams everything they need to manage spending and cash flow efficiently.",Toronto; Ontario; Canada; North America,Great Lakes,M5V 2L1,for_profit,active,private,2019-01-01,,,Accounting; Credit Cards; Finance; Financial Services; FinTech; Software,Financial Services; Lending and Investments; Payments; Professional Services; Software,c_00101_00250,193531761,193531761,112000000,82614015,100000000,73061496,70000000,48730094,debt_financing,series_b,early_stage_venture,6,2026-01-26,25,5,Tiger Global Management; OMERS Ventures; FJ Labs; Garage Capital; Golden Ventures,,,,,,,,,3,Griffin Keglevich; Rob Khazzam; Ruslan Nikolaev,,,,,,,,,,,,,,,,,,,1456,1157,,-0.6,7.6,9.1,r_00010000,54,,engineering; human_resources; management; operations; pro_services; sales,27,,12,,,,198587,103346.3333,1.027287483,187415,-130507,-0.4105000598,0.7542,1.055600981,341,-0.4817629179,2.2577,-0.6078475648,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
